"","date","ch4.corr","ch4.raw","lon","lat","alt"
"244",2020-03-13 13:58:05,2943.68046526784,2943.68046526784,8.603984147,47.390102015,1.693027419
"245",2020-03-13 13:58:07,2980.68106475551,2980.68106475551,8.6039639125,47.39008897,1.701427419
"246",2020-03-13 13:58:09,3017.68166424318,3017.68166424318,8.6039434955,47.3900763,1.799677419
"247",2020-03-13 13:58:11,3019.08325825814,3019.08325825814,8.603923764,47.390065155,1.938677419
"248",2020-03-13 13:58:13,3020.48485227311,3020.48485227311,8.603907679,47.39005353,2.082577419
"249",2020-03-13 13:58:15,2958.9527312027,2958.9527312027,8.6038943625,47.390042085,2.193027419
"250",2020-03-13 13:58:17,2917.91519777659,2917.91519777659,8.6038811085,47.390031645,2.308127419
"251",2020-03-13 13:58:19,2875.75012074869,2875.75012074869,8.603867178,47.390020765,2.393327419
"252",2020-03-13 13:58:21,2808.27985384867,2808.27985384867,8.6038563785,47.39001022,2.501327419
"253",2020-03-13 13:58:23,2740.81336142766,2740.81336142766,8.6038408215,47.389999355,2.505077419
"254",2020-03-13 13:58:25,2721.01336706908,2721.01336706908,8.603821089,47.389989125,2.524727419
"255",2020-03-13 13:58:27,2701.2133727105,2701.2133727105,8.6037960395,47.389980225,2.566927419
"256",2020-03-13 13:58:29,2672.12401728342,2672.12401728342,8.60377236,47.389971595,2.588927419
"257",2020-03-13 13:58:31,2643.05550701128,2643.05550701128,8.603754742,47.38996467,2.614227419
"258",2020-03-13 13:58:33,2613.96841581094,2613.96841581094,8.6037370515,47.389957885,2.644327419
"259",2020-03-13 13:58:35,2574.29546329507,2574.29546329507,8.603715979,47.38994879,2.652977419
"260",2020-03-13 13:58:37,2518.00875664351,2518.00875664351,8.6036956795,47.38993705,2.734127419
"261",2020-03-13 13:58:39,2433.56074357045,2433.56074357045,8.6036801575,47.38992471,2.792927419
"262",2020-03-13 13:58:41,2390.17909273619,2390.17909273619,8.6036633165,47.38991312,2.825027419
"263",2020-03-13 13:58:43,2346.79744190194,2346.79744190194,8.6036419345,47.3899008,2.814227419
"264",2020-03-13 13:58:45,2285.60229279838,2285.60229279838,8.6036195295,47.389890485,3.010927419
"265",2020-03-13 13:58:47,2224.39841626534,2224.39841626534,8.6035998255,47.38988202,3.135727419
"266",2020-03-13 13:58:49,2163.20348865466,2163.20348865466,8.6035790045,47.389873435,3.120027419
"267",2020-03-13 13:58:51,2117.35382724471,2117.35382724471,8.6035544015,47.389863975,3.140427419
"268",2020-03-13 13:58:53,2076.68215536072,2076.68215536072,8.603530917,47.38985413,3.163827419
"269",2020-03-13 13:58:55,2056.34625034439,2056.34625034439,8.6035087765,47.38984296,3.211927419
"270",2020-03-13 13:58:57,2036.01034532806,2036.01034532806,8.603493727,47.38983399,3.409377419
"271",2020-03-13 13:58:59,2017.51224294315,2017.51224294315,8.603494379,47.38983209,4.569427419
"272",2020-03-13 13:59:01,2006.25628112775,2006.25628112775,8.6034954395,47.389832995,5.730327419
