"","date","co2","ch4","co","h20","cav.p","T0","T1","T2","lon","lat","alt.uav","alt.p","amb.press","pump.press","uav.speed"
"35",2020-02-25 10:50:52,423.685046920968,2080.60966196847,151.385818489178,0.01404475809,80.013560208,13.868,14.861,14.8,8.60642859722224,47.3897039815968,2.4000000768,8.75903498193104,956.38,335.24,0.598750992488
"36",2020-02-25 10:50:54,423.677937080697,2061.82944903255,152.782772427908,0.0140198309135062,80.004490416,13.849,14.846,14.794,8.60640884915332,47.3897035893256,2.37777785386667,4.94993129141401,956.5,332.4,0.67500111888
"37",2020-02-25 10:50:56,423.685942558559,2051.34509538015,153.340654557683,0.013380218008,80.004490416,13.829,14.82,14.768,8.60639098471567,47.3897011289396,2.3000000736,3.87507545452011,956.26,334.02,0.611177483674353
"38",2020-02-25 10:50:58,423.728544119582,2047.81745060434,152.971461737644,0.013380218008,80.019332886,13.817,14.819,14.747,8.60638415154623,47.3896942036795,2.4000000768,5.97454899143348,956.26,332.4,0.430527029429895
"39",2020-02-25 10:51:00,423.770950049171,2044.28903014506,152.602162882434,0.0133277821423468,80.015424567,13.799,14.805,14.737,8.60638235967423,47.3896825586966,2.4000000768,5.95776652751165,956.46,340.29,0.6140010177664
"40",2020-02-25 10:51:02,423.772462898314,2044.90605268442,152.67579533038,0.0130069422551734,80.015424567,13.791,14.788,14.72,8.6063776751378,47.3896695011957,2.4000000768,5.94098406372263,956.06,335.56,0.557778702350222
"41",2020-02-25 10:51:04,423.773975747456,2045.52307522378,152.749427778326,0.012686102368,80.015424567,13.773,14.755,14.708,8.60636449794625,47.3896544946153,2.48888896853333,1.42768621774574,956.77,341.56,0.882223684593778
"42",2020-02-25 10:51:06,423.751577553762,2052.83609701889,153.518064216366,0.012686102368,79.993606567,13.772,14.75,14.694,8.60634708901753,47.3896366491102,2.50000008,6.61293055070375,956.18,332.21,1.17210720603958
"43",2020-02-25 10:51:08,423.729315719055,2060.14966377115,154.286768233311,0.0127226555215115,79.991221864,13.7385,14.726,14.674,8.60633306831794,47.3896135933924,2.49444452426667,7.65450343292932,956.22,337.97,1.20000198912
"44",2020-02-25 10:51:10,423.716074200377,2063.94761289561,154.730657760915,0.0129167497627558,79.991221864,13.712,14.706,14.65,8.60632611824375,47.3895942571629,2.4500000784,4.81567843780075,956.5,330.47,0.897779265934222
"45",2020-02-25 10:51:12,423.702832681698,2067.74556202008,155.174547288519,0.013110844004,79.991221864,13.69,14.695,14.645,8.60631834018552,47.3895779835856,2.40526323486316,3.74082945638575,956.38,337.33,0.907896241768421
"46",2020-02-25 10:51:14,423.64362978886,2082.99583684754,156.984511232346,0.013110844004,79.968581373,13.686,14.667,14.615,8.60630791373346,47.3895616972402,2.4000000768,4.78211522570962,956.14,342.94,0.921334860535467
"47",2020-02-25 10:51:16,423.584652192888,2098.24702894248,158.794584838173,0.0131712549395706,79.979103088,13.668,14.644,14.609,8.60629386912798,47.3895436849217,2.4000000768,6.88178758576682,956.58,333.82,1.07059000990118
"48",2020-02-25 10:51:18,423.525350812526,2113.45056451315,158.291843511914,0.013726139221,79.979103088,13.648,14.63,14.585,8.60627446928965,47.3895245114225,2.37647066428235,4.92490660282456,956.14,333.71,1.120001856512
"49",2020-02-25 10:51:20,423.444291000223,2133.60071639784,156.215434512883,0.013726139221,80.024179632,13.636,14.624,14.572,8.60625032851803,47.3895071247035,2.41111118826667,4.73177040854445,956.38,334.73,1.115001848224
"50",2020-02-25 10:51:22,423.363231213295,2153.75086197549,154.139025458898,0.013726139221,80.023880005,13.616,14.603,14.557,8.60623128402381,47.3894907176661,2.4875000796,5.77315943314234,956.26,334.53,0.938126555036
"51",2020-02-25 10:51:24,423.281741585985,2173.89919942097,152.062401298564,0.0136107949954932,80.018978054,13.599,14.589,14.541,8.60622271005596,47.3894768219976,2.48500007952,2.9348298716882,956.58,333.19,0.8710014437696
"52",2020-02-25 10:51:26,423.132720588125,2203.18116760052,152.738140910947,0.011829589482,80.018978054,13.568,14.566,14.534,8.60622108194159,47.3894599858134,2.46842113162105,1.24311917507158,956.77,333.94,0.922106791639579
"53",2020-02-25 10:51:28,422.923223805245,2242.63187570398,156.339629515206,0.011829589482,80.030754089,13.551,14.548,14.511,8.60622199185887,47.3894397863741,2.4937500798,2.90126951712185,956.58,332.52,1.0625017612
"54",2020-02-25 10:51:30,422.609193662368,2301.80892109613,161.741978145832,0.0118873745120253,80.015166234,13.531,14.526,14.499,8.60621140958527,47.3894198748168,2.50000008,1.20956153256114,956.77,334.1,0.763530677391059
"55",2020-02-25 10:51:32,422.439489934005,2339.96125023004,163.018762861008,0.0126336321355126,80.012129234,13.516,14.516,14.483,8.60619631523285,47.3894194249655,2.44705890183529,1.19278271149531,956.77,330.39,0.215294474518588
"56",2020-02-25 10:51:34,422.269786205641,2378.11357936394,164.295547576183,0.013379889759,80.009092234,13.4905,14.492,14.455,8.60620047310409,47.3894293862168,2.47647066748235,2.85092898622172,956.54,337.275,0.411177152154353
"57",2020-02-25 10:51:36,421.860512482972,2488.80124586914,161.111160720461,0.013379889759,79.981636047,13.464,14.482,14.44,8.60622228974525,47.3894455539046,2.47368428968421,3.53946047462049,956.38,335.84,0.866843542140632
"58",2020-02-25 10:51:38,421.450149916638,2599.48339152547,157.926201053829,0.0130864074917315,80.012694213,13.444,14.448,14.423,8.60624220838222,47.3894562660788,2.40588242992941,4.58073596411283,956.66,337.97,0.570589181101177
"59",2020-02-25 10:51:40,421.297799797145,2686.10907583837,157.060097590376,0.011523942193,80.012694213,13.442,14.438,14.425,8.60625823080549,47.3894623079245,2.44000007808,2.09532570951025,956.5,331.38,0.582667632494933
"60",2020-02-25 10:51:42,421.259670111133,2790.69233802657,157.106984559414,0.011523942193,79.988304138,13.433,14.417,14.41,8.60627036331798,47.3894737862634,2.4187500774,3.4891182320704,956.58,333.59,0.8125013468
"61",2020-02-25 10:51:44,421.221540437057,2895.27560021477,157.153871507597,0.011523942193,79.994951248,13.417,14.416,14.395,8.60628658654503,47.389488915746,2.4000000768,2.28215561874145,956.69,337.37,1.04555728866844
"62",2020-02-25 10:51:46,421.183728379298,2999.8607550463,157.200923571936,0.0116096030733731,80.01598106,13.407,14.407,14.369,8.60630424043249,47.3895066631172,2.4000000768,4.513609547752,956.38,336.55,1.02470758090541
"63",2020-02-25 10:51:48,421.145598465475,3087.51474323071,155.924266576943,0.012561547445,80.01598106,13.418,14.399,14.36,8.6063203443534,47.3895231743932,2.4000000768,0.353405122461746,956.85,340.81,1.02579117403284
"64",2020-02-25 10:51:50,421.076828846446,3187.77452665404,151.65631894716,0.012561547445,79.9871790625,13.413,14.377,14.352,8.60633857690275,47.3895385218699,2.43157902517895,6.59647116497848,956.14,332.99,0.855264575578947
"65",2020-02-25 10:51:52,421.007092263811,3288.02810161802,147.387899298357,0.0123006515638505,79.988513817,13.3925,14.3635,14.3325,8.60635615521888,47.3895492973768,2.47777785706667,6.57968784731984,956.3,332.76,0.788890196551111
"66",2020-02-25 10:51:54,421.01392281701,3293.11127545187,146.916227675455,0.0110960617505752,79.988513817,13.388,14.346,14.317,8.6063554753274,47.3895545440765,2.47368428968421,3.74110493125618,956.5,335.87,0.790001309504
"67",2020-02-25 10:51:56,421.02075337021,3298.19444928572,146.444556052554,0.0098914719373,79.988513817,13.378,14.336,14.325,8.60632900658228,47.3895479804628,2.4833334128,3.37165300394142,956.58,337.65,0.578334291978667
"68",2020-02-25 10:51:58,421.172245582088,3212.53957078498,148.228907193483,0.0098914719373,79.9988217785,13.36,14.322,14.298,8.60631938276239,47.3895599864291,2.50000008,2.64956687405822,956.66,333.82,0.9705016087008
"69",2020-02-25 10:52:00,421.325447088156,3126.8951418474,150.014103684178,0.0103523407461257,80.009398897,13.363,14.307,14.281,8.60633228565062,47.3895837628595,2.4187500774,2.28015220873894,956.58,339.31,1.13750188552
"70",2020-02-25 10:52:02,421.366727158381,3077.15625665088,150.046991848461,0.0115674905260628,80.009398897,13.352,14.309,14.274,8.60636329567363,47.3895991135928,2.4187500774,1.91075005736325,956.66,329.37,1.042501728048
"71",2020-02-25 10:52:04,421.408007228606,3027.41737145437,150.079880012743,0.012782640306,80.009398897,13.347,14.289,14.262,8.60639787271853,47.3896098355324,2.4000000768,1.89397045337167,956.66,332.52,1.41666901493333
"72",2020-02-25 10:52:06,421.477304452214,2822.29900192856,148.709782072031,0.012782640306,80.023323059,13.342,14.274,14.264,8.60642730632523,47.3896208115986,2.47894744774737,3.2877492734005,956.5,329.96,1.19947567245811
"73",2020-02-25 10:52:08,421.54614565901,2617.17830513285,147.339462070914,0.0126597671353158,80.020913205,13.324,14.265,14.253,8.60645498827485,47.3896327741403,2.46842113162105,3.27096852768093,956.5,335.56,1.15842297283032
"74",2020-02-25 10:52:10,421.595182739113,2502.83391408995,148.41231766128,0.012332064807,80.020913205,13.3245,14.245,14.2325,8.60647707888977,47.3896507483017,2.39444452106667,7.48700319742947,956.08,332.205,1.17389083472711
"75",2020-02-25 10:52:12,421.674440578429,2354.77891275588,151.846921541615,0.012332064807,80.0099298305,13.32,14.242,14.207,8.60649981254612,47.3896668668591,2.34736849616842,6.41185467809252,956.58,334.73,1.20526515573895
"76",2020-02-25 10:52:14,421.75378659242,2206.72429074727,155.281567990784,0.0123558171243897,80.030892841,13.312,14.223,14.204,8.60652501032478,47.3896807224604,2.3250000744,2.51532547608428,956.26,332.01,1.010626675212
"77",2020-02-25 10:52:16,421.794811616237,2178.05258265365,155.364646520974,0.0123814846866949,80.030892841,13.301,14.216,14.2,8.60654665979211,47.3896909948421,2.4000000768,5.32003299673704,956.66,330.79,0.738824754085647
"78",2020-02-25 10:52:18,421.835836640053,2149.38087456004,155.447725051164,0.012407152249,80.030892841,13.303,14.214,14.19,8.60656070953549,47.3896994910973,2.4000000768,2.48176512785871,956.5,337.18,0.601579944545684
"79",2020-02-25 10:52:20,421.984356234536,2099.46555994783,153.923123086729,0.012407152249,80.027244568,13.302,14.196,14.186,8.60655165421582,47.3897041368307,2.4000000768,2.46498495393039,956.58,330.71,0.631876047396
"80",2020-02-25 10:52:22,422.132864133064,2049.55019877916,152.398513234826,0.0124040133895045,80.006277246,13.296,14.2,14.178,8.60653144957533,47.3897079111291,2.4000000768,3.15350331119064,956.5,335.95,0.567500940688
"81",2020-02-25 10:52:24,422.197628077843,2033.59963884843,151.636464195556,0.012398134992,80.006277246,13.284,14.185,14.171,8.60653227626624,47.3897327440349,2.4000000768,1.72617442036722,956.66,338.79,1.37764934241129
"82",2020-02-25 10:52:26,422.24565281506,2027.8540506498,151.007500356416,0.012398134992,80.006251942,13.279,14.183,14.175,8.60655318865038,47.3897659814828,2.4000000768,3.47260843385921,956.46,337.49,1.26875210308
"83",2020-02-25 10:52:28,422.293677537243,2022.10846424956,150.378534583855,0.012398134992,79.985282898,13.2765,14.175,14.1445,8.60657829129053,47.3897820417813,2.4000000768,2.39786425949609,956.635,337.235,0.965883953987765
"84",2020-02-25 10:52:30,422.341130924389,2016.3606337946,149.749284837506,0.0122444733565705,79.988253707,13.247,14.173,14.139,8.60660698091253,47.3897882205884,2.4000000768,1.41137975057538,956.66,335.64,0.8210013608896
"85",2020-02-25 10:52:32,422.392033646068,2013.27823873759,149.368641924779,0.011975116366,79.988253707,13.246,14.149,14.129,8.6066267106772,47.3897865487441,2.4000000768,1.65905601065802,956.69,332.4,0.685295253590588
"86",2020-02-25 10:52:34,422.472885028539,2012.57033931868,148.99277767239,0.011975116366,79.978954315,13.24,14.145,14.12,8.60663837291311,47.3897861069515,2.4000000768,1.37782097436992,956.38,329.88,0.472500783216
"87",2020-02-25 10:52:36,422.554716583004,2011.8662764632,148.617391930127,0.0122386085521764,79.987288394,13.248,14.154,14.138,8.60664427168486,47.3897912440976,2.4000000768,3.56504035698008,956.5,331.5,0.535295004950588
"88",2020-02-25 10:52:38,422.659025427699,2011.94450599066,149.13957523167,0.0126491216340882,79.98828238125,13.244,14.139,14.122,8.60664586985452,47.3898028427744,2.4000000768,1.34426219866129,956.69,333.35,0.567143797238857
"89",2020-02-25 10:52:40,422.763334272395,2012.02273551813,149.661758533213,0.013059634716,79.9892763685,13.242,14.13,14.106,8.60664260693594,47.3898144287713,2.437500078,1.59193760295093,956.66,326.41,0.57187594794
"90",2020-02-25 10:52:42,423.024939424371,2012.53845463085,151.318385099954,0.013059634716,79.98837341,13.237,14.121,14.092,8.60663154249868,47.389825216356,2.4000000768,6.16010494934409,956.14,329.88,0.920589761261176
"91",2020-02-25 10:52:44,423.199342840825,2012.88226730092,152.422801699895,0.013059634716,79.982761448,13.221,14.1205,14.089,8.60664410440699,47.389858749684,2.4000000768,4.02694309133853,956.575,333.565,2.320003845632
"92",2020-02-25 10:52:46,423.367809283187,2013.15614323843,152.469168777175,0.0128312182571676,79.9930433071667,13.212,14.095,14.085,8.60668586486645,47.3898983441998,2.4000000768,0.571966418720082,956.14,328.46,1.22842308886232
"93",2020-02-25 10:52:48,423.53627572555,2013.43001917595,152.515535854454,0.0126028017983352,80.0033251663333,13.209,14.085,14.078,8.60672246963605,47.3898955682424,2.42105270905263,6.10975500720013,956.38,335.32,0.654737927397053
"94",2020-02-25 10:52:50,423.867219849033,2013.87767891534,151.012740745065,0.012584845277,80.005821616,13.212,14.087,14.06,8.60672854337272,47.3898758620834,3.19333343552,3.97659829171994,956.14,332.6,0.293333819562667
"95",2020-02-25 10:52:52,423.94290048612,2014.03456653272,150.502913576496,0.0136477537382407,80.005821616,13.209,14.086,14.051,8.60671537444837,47.3898720214345,4.36842119242105,6.07618837976824,956.26,337.06,0.415263846234947
"96",2020-02-25 10:52:54,424.018581123207,2014.19145415009,149.993086407928,0.0147106621994813,80.005821616,13.213,14.066,14.041,8.60671202973715,47.3898844647995,5.00000016,5.88302446900445,956.06,331.18,0.4840008022784
"97",2020-02-25 10:52:56,423.947019329095,2015.34385692281,145.262658393291,0.015031614928,80.025864211,13.202,14.068,14.046,8.60670074625773,47.3899058196849,5.0812501626,6.04262175287254,956.14,330.39,1.695002809632
"98",2020-02-25 10:52:58,423.874259360373,2016.49158236863,140.531626920493,0.015031614928,80.015844895,13.202,14.054,14.031,8.60667927278319,47.3899276228875,5.12352957571765,1.44092119289151,956.66,336.47,0.582942142753882
"99",2020-02-25 10:53:00,423.859789397276,2017.38419773362,140.08403395918,0.0129860621263862,80.01294987925,13.217,14.054,14.03,8.60667997892262,47.3899362651617,5.07647075068235,7.68481578367224,955.95,332.8,0.214118001980235
