"","date","co2","ch4","co","h20","cav.p","T0","T1","T2","lon","lat","alt.uav","alt.p","amb.press","pump.press","uav.speed","lon.rtc","lat.rtc","alt.rtc","alt.p.sm.10","alt.p.sm.20"
"87",2020-03-13 13:29:47,416.413649714189,1991.68523610857,147.520311308809,0.011270300583081,79.994046939,129.87,19.9664157303371,18.4623033707865,0,0,0,0.950067668600436,973.15,391.283146067416,0,0,0,0,0.57905478910777,0.753167721871441
"88",2020-03-13 13:29:49,416.41183411643,1991.69775298936,147.496532991554,0.0112698843995963,79.994046939,129.87,20.0692921348315,18.5083483146067,0,0,0,0.482061943876523,973.15,390.738426966292,0,0,0,0,0.594099063437472,0.663934747814461
"89",2020-03-13 13:29:51,416.410018518672,1991.71026987015,147.472754674298,0.0112694682161116,79.994046939,129.87,20.1721685393258,18.554393258427,0,0,0,0.0140771216601906,973.15,390.193707865169,0,0,0,0,0.487639679121336,0.631777594495967
"90",2020-03-13 13:29:53,416.408202920914,1991.72278675094,147.448976357043,0.011269052032627,79.994046939,129.87,20.2750449438202,18.6004382022472,0,0,0,0.975517515615142,973.15,389.648988764045,0,0,0,0,0.557536401059835,0.619820894201684
"91",2020-03-13 13:29:55,416.406387323155,1991.73530363173,147.425198039787,0.0112686358491423,79.994046939,129.87,20.3779213483146,18.6464831460674,0,0,0,-1.00845020125293,973.15,389.104269662921,0,0,0,0,0.554406769773439,0.526428541369062
"92",2020-03-13 13:29:57,416.404571725397,1991.74782051252,147.401419722531,0.0112682196656576,79.994046939,129.87,20.480797752809,18.6925280898876,0,0,0,0.992484126843095,973.15,388.559550561798,0,0,0,0,0.634506033417336,0.540699623013187
"93",2020-03-13 13:29:59,416.402756127639,1991.76033739331,147.377641405276,0.0112678034821729,79.994046939,129.87,20.5836741573034,18.7385730337079,0,0,0,3.08045732585266,973.15,388.014831460674,0,0,0,0,0.684225688363398,0.576835350431362
"94",2020-03-13 13:30:01,416.40094052988,1991.7728542741,147.35386308802,0.0112673872986882,79.994046939,129.87,20.6865505617978,18.7846179775281,0,0,0,-0.98300595694442,973.15,387.470112359551,0,0,0,0,0.832441793897189,0.622304315268921
"95",2020-03-13 13:30:03,416.399124932122,1991.78537115489,147.330084770765,0.0112669711152035,79.994046939,129.87,20.7894269662921,18.8306629213483,0,0,0,-0.974524523560884,973.15,386.925393258427,0,0,0,0,0.712211166947366,0.643808082889641
"96",2020-03-13 13:30:05,416.397309334363,1991.79788803568,147.306306453509,0.0112665549317189,79.994046939,129.87,20.8923033707865,18.8767078651685,0,0,0,1.02641746102748,973.15,386.380674157303,0,0,0,0,0.498238129173683,0.738195888148446
"97",2020-03-13 13:30:07,416.395493736605,1991.81040491647,147.282528136254,0.0112661387482342,79.994046939,129.87,20.9951797752809,18.9227528089888,0,0,0,2.07459781886384,973.15,385.83595505618,0,0,0,0,0.676044206677258,0.735753829465763
"98",2020-03-13 13:30:09,416.393678138847,1991.82292179727,147.258749818998,0.0112657225647495,79.994046939,129.87,21.0980561797753,18.968797752809,0,0,0,0.0904188817970219,973.15,385.291235955056,0,0,0,0,0.673362701868136,0.553069265865278
"99",2020-03-13 13:30:11,416.391862541088,1991.83543867806,147.234971501743,0.0112653063812648,79.994046939,129.87,21.2009325842697,19.0148426966292,0,0,0,1.05186755942019,973.15,384.746516853933,0,0,0,0,0.583598277484482,0.756430090376796
"100",2020-03-13 13:30:13,416.39004694333,1991.84795555885,147.211193184487,0.0112648901977801,79.994046939,129.87,21.303808988764,19.0608876404494,0,0,0,1.06035094417824,973.15,384.201797752809,0,0,0,0,0.504205410385396,0.818995786854204
"101",2020-03-13 13:30:15,416.388231345572,1991.86047243964,147.187414867231,0.0112644740142954,79.994046939,129.87,21.4066853932584,19.1069325842697,0,0,0,1.0688343382384,973.15,383.657078651685,0,0,0,0,0.601013205727237,0.786634779495807
"102",2020-03-13 13:30:17,416.386415747813,1991.87298932043,147.163636549976,0.0112640578308108,79.994046939,129.87,21.5095617977528,19.1529775280899,0,0,0,0.124348794993476,973.15,383.112359550562,0,0,0,0,0.609331370557098,0.745166643639899
"103",2020-03-13 13:30:19,416.384600150055,1991.88550620122,147.13985823272,0.0112636416473261,79.994046939,129.87,21.6124382022472,19.1990224719101,0,0,0,0.132831296558902,973.15,382.567640449438,0,0,0,0,0.61764954534598,0.783678345560341
"104",2020-03-13 13:30:21,416.382784552296,1991.89802308201,147.116079915465,0.0112632254638414,79.994046939,129.87,21.7153146067416,19.2450674157303,0,0,0,1.09428457629047,973.15,382.022921348315,0,0,0,0,0.625967729143035,0.764687748340071
"105",2020-03-13 13:30:23,416.380968954538,1991.9105399628,147.092301598209,0.0112628092803567,79.994046939,129.87,21.818191011236,19.2911123595506,0,0,0,-0.889709677859265,973.15,381.478202247191,0,0,0,0,0.727107570757191,0.761580426523868
"106",2020-03-13 13:30:25,416.37915335678,1991.92305684359,147.068523280954,0.011262393096872,79.994046939,129.87,21.9210674157303,19.3371573033708,0,0,0,0.114963993473468,973.15,380.933483146067,0,0,0,0,0.638673811144664,0.737226862312629
"107",2020-03-13 13:30:27,416.377337759021,1991.93557372438,147.044744963698,0.0112619769133873,79.994046939,129.87,22.0239438202247,19.383202247191,0,0,0,1.11973489814014,973.15,380.388764044944,0,0,0,0,0.836716627376177,0.794035436067373
"108",2020-03-13 13:30:29,416.375522161263,1991.94809060517,147.020966646443,0.0112615607299027,79.994046939,129.87,22.1268202247191,19.4292471910112,0,0,0,1.12821835737892,973.15,379.84404494382,0,0,0,0,0.953713022808815,0.806805722351741
"109",2020-03-13 13:30:31,416.373706563505,1991.96060748597,146.997188329187,0.011261144546418,79.994046939,129.87,22.2296966292135,19.4752921348315,0,0,0,1.13670182592473,973.15,379.299325842697,0,0,0,0,0.970805367604097,0.76751757253842
"110",2020-03-13 13:30:33,416.371890965746,1991.97312436676,146.973410011931,0.0112607283629333,79.994046939,129.87,22.3325730337079,19.5213370786517,0,0,0,1.14518530378739,973.15,378.754606741573,0,0,0,0,0.97912350624445,0.806149216973864
